ENTRIESn_hourly,fog,rain
2021.0,0.0,0.0
2189.0,0.0,0.0
10539.0,0.0,0.0
100.0,0.0,0.0
3967.0,0.0,0.0
13168.0,0.0,0.0
28563.0,0.0,0.0
3469.0,0.0,0.0
334.0,0.0,0.0
288.0,0.0,0.0
3581.0,0.0,0.0
3517.0,0.0,0.0
6696.0,0.0,0.0
2293.0,0.0,0.0
179.0,0.0,0.0
232.0,0.0,0.0
1621.0,0.0,0.0
2912.0,0.0,0.0
5398.0,0.0,0.0
905.0,0.0,0.0
56.0,0.0,0.0
54.0,0.0,0.0
1288.0,0.0,0.0
2668.0,0.0,0.0
4794.0,0.0,0.0
163.0,0.0,0.0
12.0,0.0,0.0
120.0,0.0,0.0
553.0,0.0,0.0
1351.0,0.0,0.0
1376.0,0.0,0.0
634.0,0.0,0.0
25.0,0.0,0.0
63.0,0.0,0.0
755.0,0.0,0.0
1265.0,0.0,0.0
2016.0,0.0,0.0
2117.0,0.0,0.0
59.0,0.0,0.0
312.0,0.0,0.0
746.0,0.0,0.0
678.0,0.0,0.0
1042.0,0.0,0.0
190.0,0.0,0.0
3305.0,0.0,0.0
3859.0,0.0,0.0
1493.0,0.0,0.0
1712.0,0.0,0.0
725.0,0.0,0.0
121.0,0.0,0.0
824.0,0.0,0.0
6901.0,0.0,0.0
2593.0,0.0,0.0
2390.0,0.0,0.0
3508.0,0.0,0.0
104.0,0.0,0.0
652.0,0.0,0.0
7980.0,0.0,0.0
2617.0,0.0,0.0
2373.0,0.0,0.0
672.0,0.0,0.0
88.0,0.0,0.0
604.0,0.0,0.0
6753.0,0.0,0.0
1924.0,0.0,0.0
1815.0,0.0,0.0
4685.0,0.0,0.0
1721.0,0.0,0.0
2444.0,0.0,0.0
8421.0,0.0,0.0
3015.0,0.0,0.0
2431.0,0.0,0.0
1482.0,0.0,0.0
210.0,0.0,0.0
2743.0,0.0,0.0
4455.0,0.0,0.0
3278.0,0.0,0.0
3828.0,0.0,0.0
1220.0,0.0,0.0
263.0,0.0,0.0
1702.0,0.0,0.0
5646.0,0.0,0.0
6369.0,0.0,0.0
1831.0,0.0,0.0
1760.0,0.0,0.0
3208.0,0.0,0.0
911.0,0.0,0.0
121.0,0.0,0.0
1754.0,0.0,0.0
7628.0,0.0,0.0
2671.0,0.0,0.0
2373.0,0.0,0.0
1630.0,0.0,0.0
182.0,0.0,0.0
396.0,0.0,0.0
5939.0,0.0,0.0
4501.0,0.0,0.0
5783.0,0.0,0.0
847.0,0.0,0.0
1093.0,0.0,0.0
0.0,0.0,0.0
2106.0,0.0,0.0
872.0,0.0,0.0
982.0,0.0,0.0
2489.0,0.0,0.0
279.0,0.0,0.0
2319.0,0.0,0.0
7935.0,0.0,0.0
4669.0,0.0,0.0
5819.0,0.0,0.0
2801.0,0.0,0.0
477.0,0.0,0.0
2407.0,0.0,0.0
7283.0,0.0,0.0
5888.0,0.0,0.0
7588.0,0.0,0.0
843.0,0.0,0.0
212.0,0.0,0.0
1921.0,0.0,0.0
2875.0,0.0,0.0
1774.0,0.0,0.0
2060.0,0.0,0.0
178.0,0.0,0.0
27.0,0.0,0.0
1445.0,0.0,0.0
825.0,0.0,0.0
3797.0,0.0,0.0
1949.0,0.0,0.0
1622.0,0.0,0.0
4290.0,0.0,0.0
696.0,0.0,0.0
103.0,0.0,0.0
1189.0,0.0,0.0
4734.0,0.0,0.0
1703.0,0.0,0.0
3688.0,0.0,0.0
8542.0,0.0,0.0
483.0,0.0,0.0
95.0,0.0,0.0
747.0,0.0,0.0
4121.0,0.0,0.0
1507.0,0.0,0.0
1210.0,0.0,0.0
534.0,0.0,0.0
46.0,0.0,0.0
913.0,0.0,0.0
1841.0,0.0,0.0
1998.0,0.0,0.0
1779.0,0.0,0.0
3326.0,0.0,0.0
256.0,0.0,0.0
158.0,0.0,0.0
1793.0,0.0,0.0
10050.0,0.0,0.0
11901.0,0.0,0.0
14898.0,0.0,0.0
446.0,0.0,0.0
201.0,0.0,0.0
2452.0,0.0,0.0
1897.0,0.0,0.0
2204.0,0.0,0.0
2080.0,0.0,0.0
1486.0,0.0,0.0
1129.0,0.0,0.0
329.0,0.0,0.0
10405.0,0.0,0.0
3086.0,0.0,0.0
0.0,0.0,0.0
3350.0,0.0,0.0
4633.0,0.0,0.0
2641.0,0.0,0.0
1630.0,0.0,0.0
2602.0,0.0,0.0
4180.0,0.0,0.0
3919.0,0.0,0.0
7518.0,0.0,0.0
3870.0,0.0,0.0
979.0,0.0,0.0
672.0,0.0,0.0
4728.0,0.0,0.0
2662.0,0.0,0.0
3008.0,0.0,0.0
1123.0,0.0,0.0
167.0,0.0,0.0
70.0,0.0,0.0
741.0,0.0,0.0
1567.0,0.0,0.0
3601.0,0.0,0.0
6940.0,0.0,0.0
334.0,0.0,0.0
52.0,0.0,0.0
515.0,0.0,0.0
461.0,0.0,0.0
867.0,0.0,0.0
948.0,0.0,0.0
1828.0,0.0,0.0
643.0,0.0,0.0
68.0,0.0,0.0
1426.0,0.0,0.0
3579.0,0.0,0.0
2193.0,0.0,0.0
1664.0,0.0,0.0
3204.0,0.0,0.0
575.0,0.0,0.0
446.0,0.0,0.0
2812.0,0.0,0.0
3634.0,0.0,0.0
10938.0,0.0,0.0
399.0,0.0,0.0
42.0,0.0,0.0
444.0,0.0,0.0
3388.0,0.0,0.0
1226.0,0.0,0.0
1532.0,0.0,0.0
896.0,0.0,0.0
61.0,0.0,0.0
490.0,0.0,0.0
1380.0,0.0,0.0
3107.0,0.0,0.0
4053.0,0.0,0.0
1334.0,0.0,0.0
183.0,0.0,0.0
922.0,0.0,0.0
4730.0,0.0,0.0
3182.0,0.0,0.0
3061.0,0.0,0.0
759.0,0.0,0.0
157.0,0.0,0.0
836.0,0.0,0.0
6624.0,0.0,0.0
2331.0,0.0,0.0
1692.0,0.0,0.0
1848.0,0.0,0.0
230.0,0.0,0.0
189.0,0.0,0.0
2769.0,0.0,0.0
2816.0,0.0,0.0
3618.0,0.0,0.0
992.0,0.0,0.0
167.0,0.0,0.0
5462.0,0.0,0.0
4903.0,0.0,0.0
2564.0,0.0,0.0
2898.0,0.0,0.0
1069.0,0.0,0.0
140.0,0.0,0.0
2092.0,0.0,0.0
4744.0,0.0,0.0
865.0,0.0,0.0
287.0,0.0,0.0
56.0,0.0,0.0
620.0,0.0,0.0
3010.0,0.0,0.0
347.0,0.0,0.0
35.0,0.0,0.0
211.0,0.0,0.0
468.0,0.0,0.0
2068.0,0.0,0.0
2704.0,0.0,0.0
752.0,0.0,0.0
96.0,0.0,0.0
1924.0,0.0,0.0
5391.0,0.0,0.0
2267.0,0.0,0.0
2608.0,0.0,0.0
7131.0,0.0,0.0
287.0,0.0,0.0
3665.0,0.0,0.0
6331.0,0.0,0.0
2028.0,0.0,0.0
7591.0,0.0,0.0
16032.0,0.0,0.0
554.0,0.0,0.0
424.0,0.0,0.0
709.0,0.0,0.0
816.0,0.0,0.0
2570.0,0.0,0.0
554.0,0.0,0.0
536.0,0.0,0.0
1763.0,0.0,0.0
2282.0,0.0,0.0
902.0,0.0,0.0
1951.0,0.0,0.0
782.0,0.0,0.0
2322.0,0.0,0.0
120.0,0.0,0.0
1818.0,0.0,0.0
159.0,0.0,0.0
60.0,0.0,0.0
1671.0,0.0,0.0
800.0,0.0,0.0
791.0,0.0,0.0
682.0,0.0,0.0
2953.0,0.0,0.0
178.0,0.0,0.0
3297.0,0.0,0.0
4395.0,0.0,0.0
9166.0,0.0,0.0
14560.0,0.0,0.0
1997.0,0.0,0.0
430.0,0.0,0.0
6781.0,0.0,0.0
5764.0,0.0,0.0
7448.0,0.0,0.0
7859.0,0.0,0.0
678.0,0.0,0.0
145.0,0.0,0.0
2712.0,0.0,0.0
329.0,0.0,0.0
844.0,0.0,0.0
3274.0,0.0,0.0
1466.0,0.0,0.0
163.0,0.0,0.0
111.0,0.0,0.0
2818.0,0.0,0.0
783.0,0.0,0.0
1560.0,0.0,0.0
1164.0,0.0,0.0
307.0,0.0,0.0
164.0,0.0,0.0
3947.0,0.0,0.0
1739.0,0.0,0.0
1259.0,0.0,0.0
846.0,0.0,0.0
508.0,0.0,0.0
100.0,0.0,0.0
6310.0,0.0,0.0
2717.0,0.0,0.0
3244.0,0.0,0.0
2224.0,0.0,0.0
1010.0,0.0,0.0
210.0,0.0,0.0
4445.0,0.0,0.0
5926.0,0.0,0.0
3039.0,0.0,0.0
2791.0,0.0,0.0
6736.0,0.0,0.0
987.0,0.0,0.0
4213.0,0.0,0.0
5097.0,0.0,0.0
7753.0,0.0,0.0
12583.0,0.0,0.0
2552.0,0.0,0.0
266.0,0.0,0.0
476.0,0.0,0.0
1337.0,0.0,0.0
2368.0,0.0,0.0
6751.0,0.0,0.0
1247.0,0.0,0.0
71.0,0.0,0.0
1061.0,0.0,0.0
1853.0,0.0,0.0
4401.0,0.0,0.0
2905.0,0.0,0.0
1171.0,0.0,0.0
173.0,0.0,0.0
12659.0,0.0,0.0
0.0,0.0,0.0
5902.0,0.0,0.0
3620.0,0.0,0.0
5331.0,0.0,0.0
1869.0,0.0,0.0
403.0,0.0,0.0
4451.0,0.0,0.0
4281.0,0.0,0.0
5359.0,0.0,0.0
6385.0,0.0,0.0
2020.0,0.0,0.0
184.0,0.0,0.0
2756.0,0.0,0.0
3877.0,0.0,0.0
5966.0,0.0,0.0
8434.0,0.0,0.0
1252.0,0.0,0.0
117.0,0.0,0.0
6206.0,0.0,0.0
5414.0,0.0,0.0
7487.0,0.0,0.0
7053.0,0.0,0.0
355.0,0.0,0.0
162.0,0.0,0.0
2106.0,0.0,0.0
962.0,0.0,0.0
1088.0,0.0,0.0
868.0,0.0,0.0
505.0,0.0,0.0
199.0,0.0,0.0
4208.0,0.0,0.0
1939.0,0.0,0.0
2395.0,0.0,0.0
1792.0,0.0,0.0
695.0,0.0,0.0
178.0,0.0,0.0
5858.0,0.0,0.0
5136.0,0.0,0.0
2995.0,0.0,0.0
2520.0,0.0,0.0
298.0,0.0,0.0
110.0,0.0,0.0
1921.0,0.0,0.0
2706.0,0.0,0.0
1258.0,0.0,0.0
951.0,0.0,0.0
316.0,0.0,0.0
124.0,0.0,0.0
4598.0,0.0,0.0
2383.0,0.0,0.0
1778.0,0.0,0.0
1279.0,0.0,0.0
197.0,0.0,0.0
82.0,0.0,0.0
3035.0,0.0,0.0
1594.0,0.0,0.0
1236.0,0.0,0.0
1022.0,0.0,0.0
451.0,0.0,0.0
203.0,0.0,0.0
4792.0,0.0,0.0
2419.0,0.0,0.0
3770.0,0.0,0.0
2336.0,0.0,0.0
610.0,0.0,0.0
340.0,0.0,0.0
6171.0,0.0,0.0
2486.0,0.0,0.0
2681.0,0.0,0.0
1906.0,0.0,0.0
803.0,0.0,0.0
224.0,0.0,0.0
5538.0,0.0,0.0
3212.0,0.0,0.0
2946.0,0.0,0.0
2268.0,0.0,0.0
738.0,0.0,0.0
190.0,0.0,0.0
4005.0,0.0,0.0
1707.0,0.0,0.0
1746.0,0.0,0.0
1229.0,0.0,0.0
297.0,0.0,0.0
147.0,0.0,0.0
446.0,0.0,0.0
3004.0,0.0,0.0
1243.0,0.0,0.0
1473.0,0.0,0.0
1117.0,0.0,0.0
262.0,0.0,0.0
116.0,0.0,0.0
3148.0,0.0,0.0
1069.0,0.0,0.0
1443.0,0.0,0.0
871.0,0.0,0.0
313.0,0.0,0.0
209.0,0.0,0.0
3711.0,0.0,0.0
1488.0,0.0,0.0
1506.0,0.0,0.0
1008.0,0.0,0.0
2409.0,0.0,0.0
20295.0,0.0,0.0
6882.0,0.0,0.0
1941.0,0.0,0.0
118.0,0.0,0.0
192.0,0.0,0.0
904.0,0.0,0.0
2196.0,0.0,0.0
4244.0,0.0,0.0
6309.0,0.0,0.0
2879.0,0.0,0.0
487.0,0.0,0.0
3687.0,0.0,0.0
3169.0,0.0,0.0
4144.0,0.0,0.0
5534.0,0.0,0.0
490.0,0.0,0.0
138.0,0.0,0.0
3621.0,0.0,0.0
1959.0,0.0,0.0
3017.0,0.0,0.0
1752.0,0.0,0.0
5763.0,0.0,0.0
1831.0,0.0,0.0
922.0,0.0,0.0
3527.0,0.0,0.0
4970.0,0.0,0.0
10229.0,0.0,0.0
1760.0,0.0,0.0
84.0,0.0,0.0
264.0,0.0,0.0
78.0,0.0,0.0
171.0,0.0,0.0
562.0,0.0,0.0
1014.0,0.0,0.0
342.0,0.0,0.0
0.0,0.0,0.0
306.0,0.0,0.0
1134.0,0.0,0.0
919.0,0.0,0.0
357.0,0.0,0.0
2.0,0.0,0.0
1221.0,0.0,0.0
5947.0,0.0,0.0
5728.0,0.0,0.0
58.0,0.0,0.0
24.0,0.0,0.0
232.0,0.0,0.0
120.0,0.0,0.0
233.0,0.0,0.0
161.0,0.0,0.0
1415.0,0.0,0.0
134.0,0.0,0.0
2883.0,0.0,0.0
3295.0,0.0,0.0
4081.0,0.0,0.0
4544.0,0.0,0.0
1544.0,0.0,0.0
173.0,0.0,0.0
4107.0,0.0,0.0
3415.0,0.0,0.0
4740.0,0.0,0.0
4295.0,0.0,0.0
2664.0,0.0,0.0
290.0,0.0,0.0
9220.0,0.0,0.0
4412.0,0.0,0.0
12441.0,0.0,0.0
8789.0,0.0,0.0
987.0,0.0,0.0
199.0,0.0,0.0
3981.0,0.0,0.0
3315.0,0.0,0.0
4016.0,0.0,0.0
3694.0,0.0,0.0
17124.0,0.0,0.0
7523.0,0.0,0.0
8872.0,0.0,0.0
13969.0,0.0,0.0
406.0,0.0,0.0
21560.0,0.0,0.0
693.0,0.0,0.0
37604.0,0.0,0.0
988.0,0.0,0.0
428.0,0.0,0.0
35.0,0.0,0.0
1106.0,0.0,0.0
2260.0,0.0,0.0
2797.0,0.0,0.0
163.0,0.0,0.0
1469.0,0.0,0.0
1669.0,0.0,0.0
1146.0,0.0,0.0
62.0,0.0,0.0
2064.0,0.0,0.0
3602.0,0.0,0.0
4535.0,0.0,0.0
3225.0,0.0,0.0
312.0,0.0,0.0
110.0,0.0,0.0
1308.0,0.0,0.0
591.0,0.0,0.0
3095.0,0.0,0.0
167.0,0.0,0.0
2617.0,0.0,0.0
1228.0,0.0,0.0
309.0,0.0,0.0
64.0,0.0,0.0
4125.0,0.0,0.0
2610.0,0.0,0.0
1997.0,0.0,0.0
1427.0,0.0,0.0
4531.0,0.0,0.0
706.0,0.0,0.0
3515.0,0.0,0.0
4618.0,0.0,0.0
11569.0,0.0,0.0
14336.0,0.0,0.0
2337.0,0.0,0.0
152.0,0.0,0.0
2491.0,0.0,0.0
403.0,0.0,0.0
307.0,0.0,0.0
266.0,0.0,0.0
259.0,0.0,0.0
324.0,0.0,0.0
501.0,0.0,0.0
3140.0,0.0,0.0
5910.0,0.0,0.0
15703.0,0.0,0.0
3094.0,0.0,0.0
83.0,0.0,0.0
3484.0,0.0,0.0
6144.0,0.0,0.0
12869.0,0.0,0.0
14151.0,0.0,0.0
2589.0,0.0,0.0
175.0,0.0,0.0
1409.0,0.0,0.0
42.0,0.0,0.0
5882.0,0.0,0.0
6663.0,0.0,0.0
11617.0,0.0,0.0
10097.0,0.0,0.0
20959.0,0.0,0.0
856.0,0.0,0.0
3809.0,0.0,0.0
19952.0,0.0,0.0
13310.0,0.0,0.0
19781.0,0.0,0.0
847.0,0.0,0.0
160.0,0.0,0.0
4138.0,0.0,0.0
3294.0,0.0,0.0
338.0,0.0,0.0
4335.0,0.0,0.0
3645.0,0.0,0.0
875.0,0.0,0.0
127.0,0.0,0.0
453.0,0.0,0.0
5444.0,0.0,0.0
2564.0,0.0,0.0
2910.0,0.0,0.0
894.0,0.0,0.0
151.0,0.0,0.0
4333.0,0.0,0.0
3352.0,0.0,0.0
4505.0,0.0,0.0
3713.0,0.0,0.0
595.0,0.0,0.0
41.0,0.0,0.0
1283.0,0.0,0.0
1302.0,0.0,0.0
411.0,0.0,0.0
752.0,0.0,0.0
358.0,0.0,0.0
55.0,0.0,0.0
1350.0,0.0,0.0
3351.0,0.0,0.0
1174.0,0.0,0.0
1029.0,0.0,0.0
245.0,0.0,0.0
86.0,0.0,0.0
2684.0,0.0,0.0
1491.0,0.0,0.0
1415.0,0.0,0.0
946.0,0.0,0.0
732.0,0.0,0.0
53.0,0.0,0.0
170.0,0.0,0.0
289.0,0.0,0.0
256.0,0.0,0.0
3084.0,0.0,0.0
3242.0,0.0,0.0
3177.0,0.0,0.0
959.0,0.0,0.0
233.0,0.0,0.0
1931.0,0.0,0.0
2157.0,0.0,0.0
3689.0,0.0,0.0
3673.0,0.0,0.0
2044.0,0.0,0.0
1522.0,0.0,0.0
791.0,0.0,0.0
3415.0,0.0,0.0
4115.0,0.0,0.0
5983.0,0.0,0.0
1801.0,0.0,0.0
330.0,0.0,0.0
132.0,0.0,0.0
2833.0,0.0,0.0
1953.0,0.0,0.0
2935.0,0.0,0.0
1506.0,0.0,0.0
143.0,0.0,0.0
1401.0,0.0,0.0
2471.0,0.0,0.0
4132.0,0.0,0.0
5359.0,0.0,0.0
909.0,0.0,0.0
83.0,0.0,0.0
3385.0,0.0,0.0
3134.0,0.0,0.0
2813.0,0.0,0.0
2994.0,0.0,0.0
1223.0,0.0,0.0
97.0,0.0,0.0
2740.0,0.0,0.0
2670.0,0.0,0.0
3474.0,0.0,0.0
3811.0,0.0,0.0
810.0,0.0,0.0
168.0,0.0,0.0
3489.0,0.0,0.0
2351.0,0.0,0.0
2325.0,0.0,0.0
1626.0,0.0,0.0
1670.0,0.0,0.0
311.0,0.0,0.0
951.0,0.0,0.0
3211.0,0.0,0.0
2890.0,0.0,0.0
4067.0,0.0,0.0
1353.0,0.0,0.0
284.0,0.0,0.0
1789.0,0.0,0.0
15.0,0.0,0.0
3513.0,0.0,0.0
5731.0,0.0,0.0
4486.0,0.0,0.0
4163.0,0.0,0.0
578.0,0.0,0.0
115.0,0.0,0.0
1187.0,0.0,0.0
1201.0,0.0,0.0
2193.0,0.0,0.0
2521.0,0.0,0.0
487.0,0.0,0.0
178.0,0.0,0.0
3392.0,0.0,0.0
2684.0,0.0,0.0
2922.0,0.0,0.0
2876.0,0.0,0.0
1305.0,0.0,0.0
175.0,0.0,0.0
498.0,0.0,0.0
2930.0,0.0,0.0
1595.0,0.0,0.0
8158.0,0.0,0.0
408.0,0.0,0.0
108.0,0.0,0.0
902.0,0.0,0.0
1968.0,0.0,0.0
1000.0,0.0,0.0
1017.0,0.0,0.0
3721.0,0.0,0.0
699.0,0.0,0.0
779.0,0.0,0.0
5708.0,0.0,0.0
2259.0,0.0,0.0
1590.0,0.0,0.0
1220.0,0.0,0.0
172.0,0.0,0.0
8140.0,0.0,0.0
4493.0,0.0,0.0
4839.0,0.0,0.0
4346.0,0.0,0.0
1074.0,0.0,0.0
120.0,0.0,0.0
1511.0,0.0,0.0
7409.0,0.0,0.0
2742.0,0.0,0.0
3130.0,0.0,0.0
1995.0,0.0,0.0
173.0,0.0,0.0
120.0,0.0,0.0
4147.0,0.0,0.0
3271.0,0.0,0.0
6326.0,0.0,0.0
588.0,0.0,0.0
126.0,0.0,0.0
2739.0,0.0,0.0
5340.0,0.0,0.0
1928.0,0.0,0.0
1890.0,0.0,0.0
434.0,0.0,0.0
4363.0,0.0,0.0
470.0,0.0,0.0
3912.0,0.0,0.0
4305.0,0.0,0.0
3529.0,0.0,0.0
1049.0,0.0,0.0
130.0,0.0,0.0
612.0,0.0,0.0
1811.0,0.0,0.0
2906.0,0.0,0.0
4104.0,0.0,0.0
4049.0,0.0,0.0
2104.0,0.0,0.0
1273.0,0.0,0.0
1824.0,0.0,0.0
4568.0,0.0,0.0
2913.0,0.0,0.0
3550.0,0.0,0.0
1873.0,0.0,0.0
229.0,0.0,0.0
4885.0,0.0,0.0
7382.0,0.0,0.0
2853.0,0.0,0.0
2613.0,0.0,0.0
355.0,0.0,0.0
45.0,0.0,0.0
3635.0,0.0,0.0
1199.0,0.0,0.0
978.0,0.0,0.0
254.0,0.0,0.0
48.0,0.0,0.0
1427.0,0.0,0.0
1622.0,0.0,0.0
648.0,0.0,0.0
528.0,0.0,0.0
883.0,0.0,0.0
714.0,0.0,0.0
3591.0,0.0,0.0
0.0,0.0,0.0
5921.0,0.0,0.0
3011.0,0.0,0.0
2292.0,0.0,0.0
789.0,0.0,0.0
139.0,0.0,0.0
1321.0,0.0,0.0
1656.0,0.0,0.0
757.0,0.0,0.0
8027.0,0.0,0.0
399.0,0.0,0.0
40.0,0.0,0.0
1583.0,0.0,0.0
1620.0,0.0,0.0
920.0,0.0,0.0
643.0,0.0,0.0
211.0,0.0,0.0
19.0,0.0,0.0
1643.0,0.0,0.0
1342.0,0.0,0.0
793.0,0.0,0.0
75.0,0.0,0.0
2807.0,0.0,0.0
3300.0,0.0,0.0
2697.0,0.0,0.0
2293.0,0.0,0.0
265.0,0.0,0.0
40.0,0.0,0.0
896.0,0.0,0.0
3006.0,0.0,0.0
1017.0,0.0,0.0
986.0,0.0,0.0
1018.0,0.0,0.0
98.0,0.0,0.0
469.0,0.0,0.0
2268.0,0.0,0.0
2916.0,0.0,0.0
3607.0,0.0,0.0
608.0,0.0,0.0
74.0,0.0,0.0
3439.0,0.0,0.0
5480.0,0.0,0.0
2315.0,0.0,0.0
1869.0,0.0,0.0
372.0,0.0,0.0
37.0,0.0,0.0
1034.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4026.0,0.0,0.0
2762.0,0.0,0.0
1432.0,0.0,0.0
2033.0,0.0,0.0
88.0,0.0,0.0
1486.0,0.0,0.0
4894.0,0.0,0.0
289.0,0.0,0.0
260.0,0.0,0.0
1310.0,0.0,0.0
2575.0,0.0,0.0
703.0,0.0,0.0
100.0,0.0,0.0
2588.0,0.0,0.0
2814.0,0.0,0.0
1640.0,0.0,0.0
1669.0,0.0,0.0
657.0,0.0,0.0
371.0,0.0,0.0
8261.0,0.0,0.0
3320.0,0.0,0.0
2897.0,0.0,0.0
1691.0,0.0,0.0
953.0,0.0,0.0
254.0,0.0,0.0
2034.0,0.0,0.0
6271.0,0.0,0.0
0.0,0.0,0.0
1848.0,0.0,0.0
2136.0,0.0,0.0
432.0,0.0,0.0
42.0,0.0,0.0
124.0,0.0,0.0
2667.0,0.0,0.0
957.0,0.0,0.0
1405.0,0.0,0.0
615.0,0.0,0.0
48.0,0.0,0.0
20.0,0.0,0.0
673.0,0.0,0.0
1465.0,0.0,0.0
1886.0,0.0,0.0
276.0,0.0,0.0
55.0,0.0,0.0
509.0,0.0,0.0
3658.0,0.0,0.0
969.0,0.0,0.0
754.0,0.0,0.0
504.0,0.0,0.0
67.0,0.0,0.0
344.0,0.0,0.0
1595.0,0.0,0.0
1762.0,0.0,0.0
4216.0,0.0,0.0
515.0,0.0,0.0
50.0,0.0,0.0
1411.0,0.0,0.0
2600.0,0.0,0.0
815.0,0.0,0.0
909.0,0.0,0.0
1852.0,0.0,0.0
194.0,0.0,0.0
18.0,0.0,0.0
655.0,0.0,0.0
1262.0,0.0,0.0
1882.0,0.0,0.0
1035.0,0.0,0.0
143.0,0.0,0.0
7.0,0.0,0.0
17.0,0.0,0.0
207.0,0.0,0.0
1671.0,0.0,0.0
406.0,0.0,0.0
2176.0,0.0,0.0
536.0,0.0,0.0
98.0,0.0,0.0
537.0,0.0,0.0
3438.0,0.0,0.0
1112.0,0.0,0.0
1058.0,0.0,0.0
367.0,0.0,0.0
49.0,0.0,0.0
1664.0,0.0,0.0
2687.0,0.0,0.0
1319.0,0.0,0.0
1510.0,0.0,0.0
536.0,0.0,0.0
52.0,0.0,0.0
1912.0,0.0,0.0
2406.0,0.0,0.0
1440.0,0.0,0.0
1619.0,0.0,0.0
200.0,0.0,0.0
20.0,0.0,0.0
572.0,0.0,0.0
845.0,0.0,0.0
658.0,0.0,0.0
903.0,0.0,0.0
2516.0,0.0,0.0
530.0,0.0,0.0
1257.0,0.0,0.0
9511.0,0.0,0.0
4475.0,0.0,0.0
4739.0,0.0,0.0
641.0,0.0,0.0
115.0,0.0,0.0
2520.0,0.0,0.0
4131.0,0.0,0.0
2003.0,0.0,0.0
1911.0,0.0,0.0
896.0,0.0,0.0
478.0,0.0,0.0
778.0,0.0,0.0
1741.0,0.0,0.0
965.0,0.0,0.0
791.0,0.0,0.0
1414.0,0.0,0.0
242.0,0.0,0.0
1974.0,0.0,0.0
4377.0,0.0,0.0
3060.0,0.0,0.0
3388.0,0.0,0.0
1479.0,0.0,0.0
81.0,0.0,0.0
487.0,0.0,0.0
919.0,0.0,0.0
2837.0,0.0,0.0
1270.0,0.0,0.0
1718.0,0.0,0.0
2720.0,0.0,0.0
194.0,0.0,0.0
247.0,0.0,0.0
884.0,0.0,0.0
4277.0,0.0,0.0
5965.0,0.0,0.0
9587.0,0.0,0.0
140.0,0.0,0.0
14.0,0.0,0.0
643.0,0.0,0.0
610.0,0.0,0.0
505.0,0.0,0.0
663.0,0.0,0.0
260.0,0.0,0.0
33.0,0.0,0.0
797.0,0.0,0.0
1746.0,0.0,0.0
843.0,0.0,0.0
951.0,0.0,0.0
642.0,0.0,0.0
88.0,0.0,0.0
1229.0,0.0,0.0
3960.0,0.0,0.0
1935.0,0.0,0.0
1723.0,0.0,0.0
925.0,0.0,0.0
83.0,0.0,0.0
2295.0,0.0,0.0
4083.0,0.0,0.0
2943.0,0.0,0.0
2595.0,0.0,0.0
235.0,0.0,0.0
41.0,0.0,0.0
935.0,0.0,0.0
2339.0,0.0,0.0
831.0,0.0,0.0
884.0,0.0,0.0
137.0,0.0,0.0
20.0,0.0,0.0
104.0,0.0,0.0
903.0,0.0,0.0
412.0,0.0,0.0
507.0,0.0,0.0
5650.0,0.0,0.0
673.0,0.0,0.0
1375.0,0.0,0.0
5038.0,0.0,0.0
4460.0,0.0,0.0
7002.0,0.0,0.0
665.0,0.0,0.0
96.0,0.0,0.0
123.0,0.0,0.0
3827.0,0.0,0.0
1088.0,0.0,0.0
1250.0,0.0,0.0
481.0,0.0,0.0
104.0,0.0,0.0
30.0,0.0,0.0
3149.0,0.0,0.0
2104.0,0.0,0.0
2005.0,0.0,0.0
671.0,0.0,0.0
53.0,0.0,0.0
215.0,0.0,0.0
3740.0,0.0,0.0
1966.0,0.0,0.0
3484.0,0.0,0.0
751.0,0.0,0.0
70.0,0.0,0.0
250.0,0.0,0.0
2225.0,0.0,0.0
1323.0,0.0,0.0
2197.0,0.0,0.0
307.0,0.0,0.0
38.0,0.0,0.0
1049.0,0.0,0.0
1404.0,0.0,0.0
1013.0,0.0,0.0
1031.0,0.0,0.0
954.0,0.0,0.0
90.0,0.0,0.0
1432.0,0.0,0.0
10249.0,0.0,0.0
3095.0,0.0,0.0
2875.0,0.0,0.0
218.0,0.0,0.0
41.0,0.0,0.0
320.0,0.0,0.0
3597.0,0.0,0.0
1313.0,0.0,0.0
724.0,0.0,0.0
953.0,0.0,0.0
751.0,0.0,0.0
358.0,0.0,0.0
4082.0,0.0,0.0
1299.0,0.0,0.0
1643.0,0.0,0.0
1059.0,0.0,0.0
105.0,0.0,0.0
508.0,0.0,0.0
4685.0,0.0,0.0
3165.0,0.0,0.0
4271.0,0.0,0.0
1055.0,0.0,0.0
148.0,0.0,0.0
573.0,0.0,0.0
5139.0,0.0,0.0
2298.0,0.0,0.0
3189.0,0.0,0.0
484.0,0.0,0.0
66.0,0.0,0.0
599.0,0.0,0.0
2868.0,0.0,0.0
1365.0,0.0,0.0
1534.0,0.0,0.0
982.0,0.0,0.0
133.0,0.0,0.0
1356.0,0.0,0.0
3638.0,0.0,0.0
2513.0,0.0,0.0
2551.0,0.0,0.0
800.0,0.0,0.0
110.0,0.0,0.0
1708.0,0.0,0.0
3943.0,0.0,0.0
2032.0,0.0,0.0
2581.0,0.0,0.0
166.0,0.0,0.0
34.0,0.0,0.0
